_uid_,origin_id,origin_x,origin_y,parkid,destination_id,destination_x,destination_y
"476","371830501001048",-78.633973447013,35.7806136245667,"184",Patterson Green,-78.6313222107783,35.773350732262
"477","371830501001048",-78.633973447013,35.7806136245667,"28",Lane Street,-78.6261220920092,35.7831789971439
"478","371830501001048",-78.633973447013,35.7806136245667,"16",Chavis,-78.6300507419281,35.7702856126247
"479","371830501001048",-78.633973447013,35.7806136245667,"110",Nash Square,-78.642675328997,35.7777350642707
"480","371830501001048",-78.633973447013,35.7806136245667,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"481","371830501001048",-78.633973447013,35.7806136245667,"46",John P Top Greene,-78.6332637635309,35.7694914769703
"482","371830501001048",-78.633973447013,35.7806136245667,"164",City Plaza,-78.6394171776381,35.7743682431217
"483","371830501001048",-78.633973447013,35.7806136245667,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"484","371830501001048",-78.633973447013,35.7806136245667,"26",Davie Street,-78.6243561746092,35.7750472457466
"485","371830501001048",-78.633973447013,35.7806136245667,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"486","371830501001049",-78.632699588965,35.7805856341805,"26",Davie Street,-78.6243561746092,35.7750472457466
"487","371830501001048",-78.633973447013,35.7806136245667,"24",Junious N. Sorrell,-78.6331999868783,35.7667661058178
"488","371830501001049",-78.632699588965,35.7805856341805,"28",Lane Street,-78.6261220920092,35.7831789971439
"489","371830501001049",-78.632699588965,35.7805856341805,"184",Patterson Green,-78.6313222107783,35.773350732262
"490","371830501001049",-78.632699588965,35.7805856341805,"22",Oakwood Common,-78.63213881696,35.7878610525502
"491","371830501001049",-78.632699588965,35.7805856341805,"16",Chavis,-78.6300507419281,35.7702856126247
"492","371830501001049",-78.632699588965,35.7805856341805,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"493","371830501001049",-78.632699588965,35.7805856341805,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"494","371830501001049",-78.632699588965,35.7805856341805,"201",Market Plaza,-78.6387365990624,35.777261555425
"495","371830501001049",-78.632699588965,35.7805856341805,"110",Nash Square,-78.642675328997,35.7777350642707
"496","371830501001049",-78.632699588965,35.7805856341805,"46",John P Top Greene,-78.6332637635309,35.7694914769703
"497","371830501001049",-78.632699588965,35.7805856341805,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"498","371830501001049",-78.632699588965,35.7805856341805,"164",City Plaza,-78.6394171776381,35.7743682431217
"499","371830501001050",-78.6327363430917,35.7797812350131,"164",City Plaza,-78.6394171776381,35.7743682431217
"500","371830501001049",-78.632699588965,35.7805856341805,"136",Mordecai Square,-78.6331193844119,35.7928402478639
